Date,Open,High,Low,Close,Adj Close,Volume
"Jan 17, 2025",859.79,865,852.13,858.1,858.1,3617600
"Jan 16, 2025",860.96,868.98,842.02,842.37,842.37,4028500
"Jan 15, 2025",836.44,850.84,830.41,848.26,848.26,3181400
"Jan 14, 2025",843.2,844.89,823.52,828.4,828.4,3037700
"Jan 13, 2025",831.53,847.07,829.14,840.29,840.29,3024500
"Jan 10, 2025",866.4,866.41,834.4,837.69,837.69,4803300
"Jan 8, 2025",880,886.22,873,875,875,2347900
"Jan 7, 2025",879.38,888,869.11,879.19,879.19,2649800
"Jan 6, 2025",888.76,892.83,871.69,881.79,881.79,3457700
"Jan 3, 2025",893.13,898.83,879.89,881.05,881.05,2967300
"Jan 2, 2025",895.5,898.58,877,886.73,886.73,2312300
"Dec 31, 2024",901.8,902.68,889.47,891.32,891.32,1875900
"Dec 30, 2024",894.51,908.23,889.71,900.43,900.43,2203000
"Dec 27, 2024",916.01,918.13,894.5,907.55,907.55,3226200
"Dec 26, 2024",928.4,930.49,915.3,924.14,924.14,2340300
"Dec 24, 2024",915,935.85,911.7,932.12,932.12,2320300
"Dec 23, 2024",913.42,915,899.1,911.45,911.45,2339400
"Dec 20, 2024",893.21,919.92,890.49,909.05,909.05,4530500
"Dec 19, 2024",908.18,912.62,899,902.04,902.04,2815500
"Dec 18, 2024",919.13,922.44,886.56,889.55,889.55,2938200
"Dec 17, 2024",921.54,928.45,916.42,919.13,919.13,2459500
"Dec 16, 2024",923.94,928.94,919.5,921.08,921.08,2674900
"Dec 13, 2024",916.81,925.55,909.61,918.87,918.87,2485800
"Dec 12, 2024",933.35,934.09,922.6,925.55,925.55,2486200
"Dec 11, 2024",924.71,941.75,923.08,936.56,936.56,3501700
"Dec 10, 2024",913.76,922.88,909.58,913.35,913.35,2388600
"Dec 9, 2024",928,930.3,902.59,913.69,913.69,3350100
"Dec 6, 2024",915.23,935.27,912.71,934.74,934.74,2955400
"Dec 5, 2024",917.85,927,911.11,917.87,917.87,2835300
"Dec 4, 2024",898.05,915.97,898.05,911.06,911.06,2689600
"Dec 3, 2024",894.36,902.69,888.03,902.17,902.17,2401600
"Dec 2, 2024",887.51,902.34,884.12,897.74,897.74,2389000
"Nov 29, 2024",882.17,892.41,876.68,886.81,886.81,2027200
"Nov 27, 2024",872.06,880.95,858.91,877.34,877.34,2578200
"Nov 26, 2024",867.49,886.36,867.25,872.6,872.6,3138300
"Nov 25, 2024",902.05,902.05,864.22,865.59,865.59,6014200
"Nov 22, 2024",896,906,893,897.79,897.79,3214000
"Nov 21, 2024",883.93,908,877.24,897.48,897.48,4511300
"Nov 20, 2024",879.98,890.6,868.4,883.85,883.85,4093800
"Nov 19, 2024",839.75,874.49,839.16,871.32,871.32,3814200
"Nov 18, 2024",815.5,848.45,809.33,847.05,847.05,4084100
"Nov 15, 2024",832.04,832.04,816.49,823.96,823.96,3673700
"Nov 14, 2024",833.67,841,830.02,837.26,837.26,3038200
"Nov 13, 2024",822.62,836.99,820.54,830.47,830.47,2767800
"Nov 12, 2024",807.5,820.37,803.75,819.5,819.5,2814100
"Nov 11, 2024",795.9,806.82,795.57,805.44,805.44,2399200
"Nov 8, 2024",797.36,799.06,788.65,795.04,795.04,1910600
"Nov 7, 2024",781.37,798.22,779.94,796.54,796.54,3295100
"Nov 6, 2024",771.5,781.49,757.38,780.21,780.21,3690800
"Nov 5, 2024",757.35,767.53,756.27,763.91,763.91,2200600
"Nov 4, 2024",753.14,762.48,749.69,755.51,755.51,1902200
"Nov 1, 2024",753.48,763.8,747.77,756.1,756.1,2996800
"Oct 31, 2024",753.93,760.79,752.23,756.03,756.03,3057700
"Oct 30, 2024",758.08,759.79,752.28,753.74,753.74,1722000
"Oct 29, 2024",751.13,763.88,748.01,759.44,759.44,3660400
"Oct 28, 2024",758.68,758.68,747.88,749.12,749.12,2862400
"Oct 25, 2024",756.17,768.5,753.53,754.68,754.68,2819500
"Oct 24, 2024",751.97,755.82,746.25,754.55,754.55,2643000
"Oct 23, 2024",762.83,763.79,744.26,749.29,749.29,3749000
"Oct 22, 2024",765.27,769.7,761.12,764.24,764.24,2987300
"Oct 21, 2024",765.76,773,756.6,772.07,772.07,6057100
"Oct 18, 2024",737.64,766.28,736.23,763.89,763.89,15974100
"Oct 17, 2024",704.35,704.41,677.88,687.65,687.65,8926700
"Oct 16, 2024",703.43,705.59,697.82,702,702,2494300
"Oct 15, 2024",712.51,713.4,699.78,705.98,705.98,2932800
"Oct 14, 2024",725,726.62,711.31,713,713,2797100
"Oct 11, 2024",734.9,736,721.22,722.79,722.79,2299500
"Oct 10, 2024",723.29,733.85,722.5,730.29,730.29,2767900
"Oct 9, 2024",719.25,728.59,718.87,727.43,727.43,1981100
"Oct 8, 2024",703.88,725.06,703.55,721.76,721.76,3187400
"Oct 7, 2024",714.76,715.88,696.43,701.92,701.92,3360500
"Oct 4, 2024",713.32,721.01,708.82,719.7,719.7,2229000
"Oct 3, 2024",704.26,708.81,700,706.8,706.8,2256400
"Oct 2, 2024",706.13,716.21,704.69,711.09,711.09,1758200
"Oct 1, 2024",713.64,717.76,698.59,706.13,706.13,2813500
"Sep 30, 2024",707,711.21,702.82,709.27,709.27,1709900
"Sep 27, 2024",708.36,710.71,701.25,707.35,707.35,2395600
"Sep 26, 2024",724.73,725.26,701.72,711.43,711.43,2833000
"Sep 25, 2024",721,725.12,716.21,721.56,721.56,2259800
"Sep 24, 2024",706.63,722.44,704.45,722.26,722.26,3565700
"Sep 23, 2024",702.39,712.25,699.16,705.37,705.37,3224300
"Sep 20, 2024",705.55,706.67,696.31,701.03,701.03,3998100
"Sep 19, 2024",705,715.66,695.37,704.32,704.32,4228500
"Sep 18, 2024",707.55,707.55,688,690.47,690.47,2984400
"Sep 17, 2024",700.82,707.63,698.37,706.91,706.91,2298600
"Sep 16, 2024",700,703.02,688.63,696.5,696.5,1843700
"Sep 13, 2024",680.01,699.64,680,697.06,697.06,2276500
"Sep 12, 2024",684.92,694.88,682.2,686.8,686.8,2588400
"Sep 11, 2024",677.46,682.97,660.8,681.47,681.47,2391900
"Sep 10, 2024",676.87,680.59,665.81,673.62,673.62,2079200
"Sep 9, 2024",674,683.5,672.14,675.42,675.42,2683100
"Sep 6, 2024",681.86,683.15,662.34,665.77,665.77,2991300
"Sep 5, 2024",673.14,687.31,671.86,683.62,683.62,1810100
"Sep 4, 2024",673.31,684.65,673.06,679.68,679.68,1785300
"Sep 3, 2024",700.1,703.86,671.01,675.32,675.32,3161000
"Aug 30, 2024",700.36,701.86,688.16,701.35,701.35,3266700
"Aug 29, 2024",690,699.8,686.07,692.48,692.48,2187000
"Aug 28, 2024",695.83,696.67,677.1,683.84,683.84,2430600
"Aug 27, 2024",688.53,707.89,686.92,695.72,695.72,3164900
"Aug 26, 2024",687.26,690.59,681.64,688.44,688.44,1354200
"Aug 23, 2024",694.13,696.07,678.63,686.73,686.73,2354500
"Aug 22, 2024",691,701.5,686.24,688.96,688.96,2729400
"Aug 21, 2024",697,701,691.38,697.12,697.12,2235300
"Aug 20, 2024",688.86,711.33,688.25,698.54,698.54,4813100
"Aug 19, 2024",674.07,688.84,672.91,688.53,688.53,3016200
"Aug 16, 2024",669.43,680.23,665.36,674.07,674.07,3511000
"Aug 15, 2024",668.49,673.19,659.8,663.22,663.22,3210200
"Aug 14, 2024",648.7,663.57,648.7,661.68,661.68,4014300
"Aug 13, 2024",638.56,650.97,635.5,648.02,648.02,2639600
"Aug 12, 2024",631,639,627.07,633.14,633.14,2331700
"Aug 9, 2024",622.99,636.62,622.99,633.94,633.94,1980800
"Aug 8, 2024",621.99,632.29,616.02,630.35,630.35,3283500
"Aug 7, 2024",616.07,632,610.64,611.48,611.48,3187800
"Aug 6, 2024",600.62,622.45,600.62,609.57,609.57,4319100
"Aug 5, 2024",587.04,604.56,587.04,598.55,598.55,4044200
"Aug 2, 2024",620.98,625.27,608.35,613.64,613.64,3523000
"Aug 1, 2024",629.25,646.71,617.61,624.85,624.85,3720600
"Jul 31, 2024",626.57,633.6,622.58,628.35,628.35,3134900
"Jul 30, 2024",630.17,634.69,617,622.58,622.58,3496600
"Jul 29, 2024",634.61,634.61,623.93,626.96,626.96,2400500
"Jul 26, 2024",645,646.99,629.77,631.37,631.37,3120700
"Jul 25, 2024",641,649.98,621.7,634.09,634.09,4554500
"Jul 24, 2024",635.74,652.42,632.67,635.99,635.99,4888200
"Jul 23, 2024",647.5,649.91,641,642.76,642.76,2463600
"Jul 22, 2024",639.5,656.29,632.6,647.5,647.5,5219100
"Jul 19, 2024",660.64,678.97,629.12,633.34,633.34,9815600
"Jul 18, 2024",656.6,657.04,639.17,643.04,643.04,7575800
"Jul 17, 2024",650,650.45,639.47,647.46,647.46,4017300
"Jul 16, 2024",661.8,663.68,649.13,656.32,656.32,2685700
"Jul 15, 2024",647.5,667.54,646.63,656.45,656.45,3208800
"Jul 12, 2024",652.75,655.92,643.71,647.6,647.6,3355200
"Jul 11, 2024",672.49,672.49,647.44,652.75,652.75,5106600
"Jul 10, 2024",685.02,687.22,673.16,677.65,677.65,2651900
"Jul 9, 2024",690,695.27,684.72,685.74,685.74,2596100
"Jul 8, 2024",687,688.86,681.49,685.74,685.74,1930800
"Jul 5, 2024",682.51,697.49,677.23,690.65,690.65,2659100
"Jul 3, 2024",677.48,683.75,675.5,682.51,682.51,1403500
"Jul 2, 2024",673.54,681.74,670.07,679.58,679.58,2411400
"Jul 1, 2024",674.89,675.02,663.78,673.61,673.61,2212800
"Jun 28, 2024",679,687,673.08,674.88,674.88,3412400
"Jun 27, 2024",679.35,688.57,678.14,684.34,684.34,2404800
"Jun 26, 2024",672.41,682.96,670.02,677.69,677.69,3545800
"Jun 25, 2024",673.44,673.67,662.3,672.41,672.41,2278800
"Jun 24, 2024",685,685.5,664.5,669.02,669.02,3916300
"Jun 21, 2024",683.26,686.9,678.1,686.12,686.12,4557100
"Jun 20, 2024",681.8,689.88,673.72,679.03,679.03,2585100
"Jun 18, 2024",675.63,687.06,674.64,685.67,685.67,2943800
"Jun 17, 2024",669.11,682.71,665.11,675.83,675.83,3631200
"Jun 14, 2024",655.05,675.58,652.64,669.38,669.38,4447100
"Jun 13, 2024",644,655.25,642.35,653.26,653.26,1863600
"Jun 12, 2024",652.21,655.78,643.11,650.06,650.06,2094400
"Jun 11, 2024",640.72,650.19,640.52,648.55,648.55,2167400
"Jun 10, 2024",641.01,644.79,635.59,644.5,644.5,2066800
"Jun 7, 2024",649.38,650.4,640.24,641.47,641.47,1876600
"Jun 6, 2024",644.89,657.99,644.24,648.52,648.52,2466700
"Jun 5, 2024",634.02,651.25,628.25,650.27,650.27,2682600
"Jun 4, 2024",633.78,635.23,626.44,631.62,631.62,3008200
"Jun 3, 2024",645.22,646.78,627.27,633.79,633.79,2323500
"May 31, 2024",644.01,648.58,628.3,641.62,641.62,4071000
"May 30, 2024",653.52,656.49,644.73,647.66,647.66,2393400
"May 29, 2024",644.13,664.25,643.89,654.62,654.62,3695900
"May 28, 2024",647.05,649.75,643.03,649,649,2609500
"May 24, 2024",639.4,652,637.6,646.75,646.75,2613300
"May 23, 2024",642.34,642.71,630,635.67,635.67,2313900
"May 22, 2024",647.14,649.25,638.12,640.47,640.47,2176200
"May 21, 2024",636.76,650.88,634.22,650.61,650.61,2920200
"May 20, 2024",620.4,644.37,619.52,640.82,640.82,3857900
"May 17, 2024",617,625.79,614.71,621.1,621.1,3782700
"May 16, 2024",615.75,618.34,609.09,610.52,610.52,3056400
"May 15, 2024",618.57,624.1,609.1,613.52,613.52,5670600
"May 14, 2024",615.17,621.48,608.4,613.66,613.66,2792400
"May 13, 2024",614.3,618.22,606.83,616.59,616.59,2086200
"May 10, 2024",619,623.98,605.06,610.87,610.87,2653600
"May 9, 2024",614.4,615.72,605.75,612.09,612.09,2065400
"May 8, 2024",601.63,618.22,601.63,609.47,609.47,3093900
"May 7, 2024",596.28,606.05,591.32,606,606,3614100
"May 6, 2024",581.82,597.34,580.25,596.97,596.97,3686300
"May 3, 2024",566,580.26,565.16,579.34,579.34,3307500
"May 2, 2024",556.02,565.46,555.59,565.15,565.15,3068200
"May 1, 2024",547.84,560.39,544.25,551.71,551.71,3473200
"Apr 30, 2024",560,560,549.38,550.64,550.64,3361500
"Apr 29, 2024",559.18,559.64,554.24,559.49,559.49,2508900
"Apr 26, 2024",558.21,562.92,553.19,561.23,561.23,4332600
"Apr 25, 2024",549.46,566.54,545.71,564.8,564.8,3807100
"Apr 24, 2024",574.31,576.91,551.3,555.12,555.12,5355300
"Apr 23, 2024",556.49,579.21,555.28,577.75,577.75,4975500
"Apr 22, 2024",550.66,558.61,542.01,554.6,554.6,8597700
"Apr 19, 2024",567.88,579,552.16,555.04,555.04,16425000
"Apr 18, 2024",612.1,621.33,605.43,610.56,610.56,8468400
